sample,time,joint_name,actual_position_rad,target_position_rad,error_rad
185,1.850064212,right_hip_roll_joint,0.100347920304909,0.1,-0.0003479203049089885
185,1.850064212,right_hip_pitch_joint,-0.8732769631520855,-0.63,0.24327696315208547
185,1.850064212,right_knee_pitch_joint,0.13363380801024466,0.15,0.016366191989755335
185,1.850064212,right_ankle_pitch_joint,-0.6438898016031885,-0.91,-0.2661101983968115
185,1.850064212,right_ankle_roll_joint,-0.10155800189230538,-0.1,0.0015580018923053718
185,1.850064212,left_hip_yaw_joint,0.003314444799059002,0.0,-0.003314444799059002
185,1.850064212,left_hip_roll_joint,-0.10241470321326544,-0.1,0.0024147032132654372
185,1.850064212,left_hip_pitch_joint,0.8658568387858573,0.63,-0.23585683878585728
185,1.850064212,left_knee_pitch_joint,-0.13363624053009474,-0.15,-0.01636375946990526
185,1.850064212,left_ankle_pitch_joint,0.6477217161725269,0.91,0.2622782838274731
185,1.850064212,left_ankle_roll_joint,0.09907469563588645,0.1,0.0009253043641135605
186,1.860077592,right_hip_yaw_joint,-0.0036051533585129457,0.0,0.0036051533585129457
186,1.860077592,right_hip_roll_joint,0.1028304403255311,0.1,-0.0028304403255310917
186,1.860077592,right_hip_pitch_joint,-0.8725380164370435,-0.63,0.24253801643704354
186,1.860077592,right_knee_pitch_joint,0.133633808101977,0.15,0.01636619189802299
186,1.860077592,right_ankle_pitch_joint,-0.6438898014957802,-0.91,-0.2661101985042198
186,1.860077592,right_ankle_roll_joint,-0.0994906812184528,-0.1,-0.0005093187815472106
186,1.860077592,left_hip_yaw_joint,0.0033144447949979092,0.0,-0.0033144447949979092
186,1.860077592,left_hip_roll_joint,-0.1036484415787768,-0.1,0.0036484415787767926
186,1.860077592,left_hip_pitch_joint,0.865856838790351,0.63,-0.23585683879035102
186,1.860077592,left_knee_pitch_joint,-0.13363624052547343,-0.15,-0.016363759474526562
186,1.860077592,left_ankle_pitch_joint,0.6477217161954187,0.91,0.2622782838045813
186,1.860077592,left_ankle_roll_joint,0.09907469562395692,0.1,0.0009253043760430874
187,1.870083657,right_hip_yaw_joint,-0.0036051533567524174,0.0,0.0036051533567524174
187,1.870083657,right_hip_roll_joint,0.10430484481900366,0.1,-0.004304844819003659
187,1.870083657,right_hip_pitch_joint,-0.8734495395055488,-0.63,0.24344953950554882
187,1.870083657,right_knee_pitch_joint,0.1336338081036106,0.15,0.01636619189638938
187,1.870083657,right_ankle_pitch_joint,-0.6438898015257851,-0.91,-0.2661101984742149
187,1.870083657,right_ankle_roll_joint,-0.09949068123556791,-0.1,-0.0005093187644320957
187,1.870083657,left_hip_yaw_joint,0.003314444790683128,0.0,-0.003314444790683128
187,1.870083657,left_hip_roll_joint,-0.10459013560530771,-0.1,0.004590135605307702
187,1.870083657,left_hip_pitch_joint,0.8658568387965063,0.63,-0.23585683879650632
187,1.870083657,left_knee_pitch_joint,-0.13363624052443915,-0.15,-0.016363759475560846
187,1.870083657,left_ankle_pitch_joint,0.6477217162129948,0.91,0.26227828378700524
187,1.870083657,left_ankle_roll_joint,0.09907469561183613,0.1,0.0009253043881638778
188,1.880070956,right_hip_yaw_joint,-0.0036051533558871633,0.0,0.0036051533558871633
188,1.880070956,right_hip_roll_joint,0.10419176601650862,0.1,-0.0041917660165086135
188,1.880070956,right_hip_pitch_joint,-0.8744349085821361,-0.63,0.24443490858213612
188,1.880070956,right_knee_pitch_joint,0.13363380810347833,0.15,0.016366191896521665
188,1.880070956,right_ankle_pitch_joint,-0.6438898015568467,-0.91,-0.2661101984431533
188,1.880070956,right_ankle_roll_joint,-0.09949068125471573,-0.1,-0.0005093187452842735
188,1.880070956,left_hip_yaw_joint,0.0033144447870090176,0.0,-0.0033144447870090176
188,1.880070956,left_hip_roll_joint,-0.1040386459564886,-0.1,0.00403864595648859
188,1.880070956,left_hip_pitch_joint,0.865856838802141,0.63,-0.23585683880214103
188,1.880070956,left_knee_pitch_joint,-0.13363624052442888,-0.15,-0.016363759475571116
188,1.880070956,left_ankle_pitch_joint,0.647721716229977,0.91,0.26227828377002305
188,1.880070956,left_ankle_roll_joint,0.09907469560161183,0.1,0.0009253043983881715
189,1.890089360,right_hip_yaw_joint,-0.0036051533553689,0.0,0.0036051533553689
189,1.890089360,right_hip_roll_joint,0.1035406981016478,0.1,-0.003540698101647796
189,1.890089360,right_hip_pitch_joint,-0.8742916852781119,-0.63,0.24429168527811185
189,1.890089360,right_knee_pitch_joint,0.13363380817252887,0.15,0.01636619182747112
189,1.890089360,right_ankle_pitch_joint,-0.6432845173939825,-0.91,-0.2667154826060175
189,1.890089360,right_ankle_roll_joint,-0.09758491447135265,-0.1,-0.0024150855286473594
189,1.890089360,left_hip_yaw_joint,0.0033144447829635765,0.0,-0.0033144447829635765
189,1.890089360,left_hip_roll_joint,-0.10433422959812634,-0.1,0.004334229598126335
189,1.890089360,left_hip_pitch_joint,0.8658568388066832,0.63,-0.23585683880668318
189,1.890089360,left_knee_pitch_joint,-0.13363624052078973,-0.15,-0.01636375947921026
189,1.890089360,left_ankle_pitch_joint,0.6477217162517863,0.91,0.2622782837482137
189,1.890089360,left_ankle_roll_joint,0.09907469558996394,0.1,0.0009253044100360625
190,1.900060023,right_hip_yaw_joint,-0.003605153354842591,0.0,0.003605153354842591
190,1.900060023,right_hip_roll_joint,0.10285667119606084,0.1,-0.0028566711960608393
190,1.900060023,right_hip_pitch_joint,-0.8742502891039624,-0.63,0.2442502891039624
190,1.900060023,right_knee_pitch_joint,0.1336338082405343,0.15,0.016366191759465687
190,1.900060023,right_ankle_pitch_joint,-0.6423042643909679,-0.91,-0.26769573560903215
190,1.900060023,right_ankle_roll_joint,-0.09712698469844297,-0.1,-0.002873015301557036
190,1.900060023,left_hip_yaw_joint,0.0033144447789277545,0.0,-0.0033144447789277545
190,1.900060023,left_hip_roll_joint,-0.1045296483934594,-0.1,0.004529648393459401
190,1.900060023,left_hip_pitch_joint,0.8658568388107087,0.63,-0.23585683881070874
190,1.900060023,left_knee_pitch_joint,-0.13363624051811546,-0.15,-0.016363759481884538
190,1.900060023,left_ankle_pitch_joint,0.6477217162730606,0.91,0.2622782837269394
190,1.900060023,left_ankle_roll_joint,0.0990746955785447,0.1,0.000925304421455303
191,1.910060895,right_hip_yaw_joint,-0.0036051533539336053,0.0,0.0036051533539336053
191,1.910060895,right_hip_roll_joint,0.10283939432220578,0.1,-0.002839394322205771
191,1.910060895,right_hip_pitch_joint,-0.8748906750212705,-0.63,0.2448906750212705
191,1.910060895,right_knee_pitch_joint,0.13363380824271248,0.15,0.016366191757287513
191,1.910060895,right_ankle_pitch_joint,-0.6423042644262701,-0.91,-0.26769573557372994
191,1.910060895,right_ankle_roll_joint,-0.09712698473397131,-0.1,-0.0028730152660286917
191,1.910060895,left_hip_yaw_joint,0.0033144447753016967,0.0,-0.0033144447753016967
191,1.910060895,left_hip_roll_joint,-0.10398461540270032,-0.1,0.0039846154027003144
191,1.910060895,left_hip_pitch_joint,0.8658568388170641,0.63,-0.2358568388170641
191,1.910060895,left_knee_pitch_joint,-0.13363624051659942,-0.15,-0.016363759483400575
191,1.910060895,left_ankle_pitch_joint,0.6477217162909499,0.91,0.26227828370905015
191,1.910060895,left_ankle_roll_joint,0.09907469556823176,0.1,0.000925304431768248
192,1.920083813,right_hip_yaw_joint,-0.00360515335053011,0.0,0.00360515335053011
192,1.920083813,right_hip_roll_joint,0.10108069035124034,0.1,-0.0010806903512403376
192,1.920083813,right_hip_pitch_joint,-0.8772132774785584,-0.63,0.24721327747855837
192,1.920083813,right_knee_pitch_joint,0.1336338082853162,0.15,0.016366191714683787
192,1.920083813,right_ankle_pitch_joint,-0.6423042644044977,-0.91,-0.2676957355955023
192,1.920083813,right_ankle_roll_joint,-0.10174470963609686,-0.1,0.0017447096360968528
192,1.920083813,left_hip_yaw_joint,0.0033144447708790452,0.0,-0.0033144447708790452
192,1.920083813,left_hip_roll_joint,-0.10511425208851849,-0.1,0.005114252088518484
192,1.920083813,left_hip_pitch_joint,0.865856838818959,0.63,-0.23585683881895902
192,1.920083813,left_knee_pitch_joint,-0.133636240519057,-0.15,-0.016363759480942985
192,1.920083813,left_ankle_pitch_joint,0.6477217163088402,0.91,0.2622782836911598
192,1.920083813,left_ankle_roll_joint,0.09907469555757545,0.1,0.0009253044424245571
193,1.930082730,right_hip_yaw_joint,-0.003605153348592376,0.0,0.003605153348592376
193,1.930082730,right_hip_roll_joint,0.10155419381514065,0.1,-0.0015541938151406448
193,1.930082730,right_hip_pitch_joint,-0.8784093044270744,-0.63,0.24840930442707443
193,1.930082730,right_knee_pitch_joint,0.13363380831195998,0.15,0.016366191688040016
193,1.930082730,right_ankle_pitch_joint,-0.6423042644013525,-0.91,-0.26769573559864757
193,1.930082730,right_ankle_roll_joint,-0.10508826454839357,-0.1,0.005088264548393562
193,1.930082730,left_hip_yaw_joint,0.0033144447747338046,0.0,-0.0033144447747338046
193,1.930082730,left_hip_roll_joint,-0.10651341321960218,-0.1,0.006513413219602179
193,1.930082730,left_hip_pitch_joint,0.8654656179095126,0.63,-0.2354656179095126
193,1.930082730,left_knee_pitch_joint,-0.1339783147622783,-0.15,-0.016021685237721683
193,1.930082730,left_ankle_pitch_joint,0.6445587667351955,0.91,0.2654412332648045
193,1.930082730,left_ankle_roll_joint,0.0978186652293813,0.1,0.002181334770618701
194,1.940060299,right_hip_yaw_joint,-0.0036051533474615403,0.0,0.0036051533474615403
194,1.940060299,right_hip_roll_joint,0.10226508329864058,0.1,-0.0022650832986405717
194,1.940060299,right_hip_pitch_joint,-0.8786282510255577,-0.63,0.24862825102555774
194,1.940060299,right_knee_pitch_joint,0.1336338083121506,0.15,0.01636619168784939
194,1.940060299,right_ankle_pitch_joint,-0.6423042644378797,-0.91,-0.26769573556212034
194,1.940060299,right_ankle_roll_joint,-0.10508826452881882,-0.1,0.005088264528818817
194,1.940060299,left_hip_yaw_joint,0.0033144447708436256,0.0,-0.0033144447708436256
194,1.940060299,left_hip_roll_joint,-0.10611812366647085,-0.1,0.00611812366647084
194,1.940060299,left_hip_pitch_joint,0.8654656179153473,0.63,-0.23546561791534726
194,1.940060299,left_knee_pitch_joint,-0.1339783147617494,-0.15,-0.016021685238250594
194,1.940060299,left_ankle_pitch_joint,0.6445587667635824,0.91,0.26544123323641766
194,1.940060299,left_ankle_roll_joint,0.09781866522710445,0.1,0.00218133477289556
195,1.950066373,right_hip_yaw_joint,-0.003605153346689775,0.0,0.003605153346689775
195,1.950066373,right_hip_roll_joint,0.10225781776810632,0.1,-0.00225781776810631
195,1.950066373,right_hip_pitch_joint,-0.8788332801946892,-0.63,0.2488332801946892
195,1.950066373,right_knee_pitch_joint,0.1336338083123026,0.15,0.0163661916876974
195,1.950066373,right_ankle_pitch_joint,-0.642304264474403,-0.91,-0.267695735525597
195,1.950066373,right_ankle_roll_joint,-0.10508826451014074,-0.1,0.00508826451014073
195,1.950066373,left_hip_yaw_joint,0.0033144447672706807,0.0,-0.0033144447672706807
195,1.950066373,left_hip_roll_joint,-0.10517408021380754,-0.1,0.005174080213807539
195,1.950066373,left_hip_pitch_joint,0.8654656179211865,0.63,-0.23546561792118648
195,1.950066373,left_knee_pitch_joint,-0.13397831476123745,-0.15,-0.016021685238762545
195,1.950066373,left_ankle_pitch_joint,0.6445587667919459,0.91,0.26544123320805413
195,1.950066373,left_ankle_roll_joint,0.09781866522569839,0.1,0.002181334774301616
196,1.960080629,right_hip_yaw_joint,-0.0036051533452537863,0.0,0.0036051533452537863
196,1.960080629,right_hip_roll_joint,0.10305165112661599,0.1,-0.003051651126615984
196,1.960080629,right_hip_pitch_joint,-0.8785606195773905,-0.63,0.2485606195773905
196,1.960080629,right_knee_pitch_joint,0.1336338083122462,0.15,0.0163661916877538
196,1.960080629,right_ankle_pitch_joint,-0.6423042645138849,-0.91,-0.26769573548611514
196,1.960080629,right_ankle_roll_joint,-0.1050882644897906,-0.1,0.005088264489790592
196,1.960080629,left_hip_yaw_joint,0.003314444765753412,0.0,-0.003314444765753412
196,1.960080629,left_hip_roll_joint,-0.10383650093880945,-0.1,0.0038365009388094395
196,1.960080629,left_hip_pitch_joint,0.865465617928074,0.63,-0.23546561792807397
196,1.960080629,left_knee_pitch_joint,-0.1354419416927316,-0.15,-0.01455805830726839
196,1.960080629,left_ankle_pitch_joint,0.644558766737341,0.91,0.265441233262659
196,1.960080629,left_ankle_roll_joint,0.09593180305174617,0.1,0.004068196948253833
197,1.970070008,right_hip_yaw_joint,-0.00360515334399876,0.0,0.00360515334399876
197,1.970070008,right_hip_roll_joint,0.10379661475485248,0.1,-0.003796614754852476
197,1.970070008,right_hip_pitch_joint,-0.87846302116946,-0.63,0.24846302116945995
197,1.970070008,right_knee_pitch_joint,0.1336338083094582,0.15,0.016366191690541793
197,1.970070008,right_ankle_pitch_joint,-0.6423042645544658,-0.91,-0.26769573544553427
197,1.970070008,right_ankle_roll_joint,-0.10508826446955906,-0.1,0.005088264469559053
197,1.970070008,left_hip_yaw_joint,0.0033144447623218694,0.0,-0.0033144447623218694
197,1.970070008,left_hip_roll_joint,-0.1030723559622394,-0.1,0.003072355962239398
197,1.970070008,left_hip_pitch_joint,0.8654656179315133,0.63,-0.23546561793151333
197,1.970070008,left_knee_pitch_joint,-0.13714168556614922,-0.15,-0.01285831443385077
197,1.970070008,left_ankle_pitch_joint,0.6445587666766444,0.91,0.2654412333233557
197,1.970070008,left_ankle_roll_joint,0.09593180288929358,0.1,0.004068197110706426
198,1.980061601,right_hip_yaw_joint,-0.003605153343252861,0.0,0.003605153343252861
198,1.980061601,right_hip_roll_joint,0.1035222261957806,0.1,-0.0035222261957805895
198,1.980061601,right_hip_pitch_joint,-0.8786965750526222,-0.63,0.24869657505262222
198,1.980061601,right_knee_pitch_joint,0.13363380830965035,0.15,0.01636619169034964
198,1.980061601,right_ankle_pitch_joint,-0.6423042645909428,-0.91,-0.2676957354090572
198,1.980061601,right_ankle_roll_joint,-0.10508826445095876,-0.1,0.005088264450958752
198,1.980061601,left_hip_yaw_joint,0.0033144447587721924,0.0,-0.0033144447587721924
198,1.980061601,left_hip_roll_joint,-0.10255367420239471,-0.1,0.002553674202394704
198,1.980061601,left_hip_pitch_joint,0.8654656179373328,0.63,-0.23546561793733278
198,1.980061601,left_knee_pitch_joint,-0.1371416855611025,-0.15,-0.012858314438897483
198,1.980061601,left_ankle_pitch_joint,0.6445587667049397,0.91,0.2654412332950603
198,1.980061601,left_ankle_roll_joint,0.09593180290077676,0.1,0.00406819709922325
199,1.990067435,right_hip_yaw_joint,-0.0036051533420229888,0.0,0.0036051533420229888
199,1.990067435,right_hip_roll_joint,0.10385371676758431,0.1,-0.0038537167675843087
199,1.990067435,right_hip_pitch_joint,-0.8789344168189556,-0.63,0.24893441681895556
199,1.990067435,right_knee_pitch_joint,0.1336338083075799,0.15,0.016366191692420096
199,1.990067435,right_ankle_pitch_joint,-0.6423042646316017,-0.91,-0.2676957353683983
199,1.990067435,right_ankle_roll_joint,-0.10508826443091664,-0.1,0.005088264430916631
199,1.990067435,left_hip_yaw_joint,0.0033144447559411185,0.0,-0.0033144447559411185
199,1.990067435,left_hip_roll_joint,-0.1008248719208543,-0.1,0.0008248719208543004
199,1.990067435,left_hip_pitch_joint,0.8654656179418564,0.63,-0.2354656179418564
199,1.990067435,left_knee_pitch_joint,-0.1393620562274533,-0.15,-0.010637943772546704
199,1.990067435,left_ankle_pitch_joint,0.6445587666375168,0.91,0.26544123336248326
199,1.990067435,left_ankle_roll_joint,0.0959318027289245,0.1,0.004068197271075505
200,2.000064394,right_hip_yaw_joint,-0.0036051533408299648,0.0,0.0036051533408299648
200,2.000064394,right_hip_roll_joint,0.10410328986451496,0.1,-0.004103289864514956
200,2.000064394,right_hip_pitch_joint,-0.8791284629852604,-0.63,0.24912846298526037
200,2.000064394,right_knee_pitch_joint,0.1336338083052535,0.15,0.016366191694746485
200,2.000064394,right_ankle_pitch_joint,-0.642304264672143,-0.91,-0.26769573532785707
200,2.000064394,right_ankle_roll_joint,-0.10508826441104707,-0.1,0.0050882644110470665
200,2.000064394,left_hip_yaw_joint,0.003314444751733493,0.0,-0.003314444751733493
200,2.000064394,left_hip_roll_joint,-0.0987481001672545,-0.1,-0.0012518998327455122
200,2.000064394,left_hip_pitch_joint,0.8654656179448321,0.63,-0.23546561794483212
200,2.000064394,left_knee_pitch_joint,-0.14173267048439475,-0.15,-0.008267329515605243
200,2.000064394,left_ankle_pitch_joint,0.6445587665659371,0.91,0.2654412334340629
200,2.000064394,left_ankle_roll_joint,0.0959318025862934,0.1,0.004068197413706606
201,2.010058466,right_hip_yaw_joint,-0.003605153339990474,0.0,0.003605153339990474
201,2.010058466,right_hip_roll_joint,0.10394395446843188,0.1,-0.003943954468431876
201,2.010058466,right_hip_pitch_joint,-0.8790594982497592,-0.63,0.24905949824975915
201,2.010058466,right_knee_pitch_joint,0.13363380830288013,0.15,0.016366191697119864
201,2.010058466,right_ankle_pitch_joint,-0.642304264712221,-0.91,-0.267695735287779
201,2.010058466,right_ankle_roll_joint,-0.10508826439223615,-0.1,0.0050882643922361415
201,2.010058466,left_hip_yaw_joint,0.0033144447462665266,0.0,-0.0033144447462665266
201,2.010058466,left_hip_roll_joint,-0.09673845866402837,-0.1,-0.003261541335971632
201,2.010058466,left_hip_pitch_joint,0.8654656179464338,0.63,-0.23546561794643384
201,2.010058466,left_knee_pitch_joint,-0.14391022378375182,-0.15,-0.006089776216248177
201,2.010058466,left_ankle_pitch_joint,0.6445587664951267,0.91,0.26544123350487336
201,2.010058466,left_ankle_roll_joint,0.09593180247340803,0.1,0.004068197526591974
202,2.020066043,right_hip_yaw_joint,-0.0036051533420354692,0.0,0.0036051533420354692
202,2.020066043,right_hip_roll_joint,0.10306942707044849,0.1,-0.00306942707044848
202,2.020066043,right_hip_pitch_joint,-0.879842272003146,-0.63,0.24984227200314602
202,2.020066043,right_knee_pitch_joint,0.13542816185357606,0.15,0.014571838146423932
202,2.020066043,right_ankle_pitch_joint,-0.642304264661268,-0.91,-0.26769573533873203
202,2.020066043,right_ankle_roll_joint,-0.10690420376138787,-0.1,0.006904203761387867
202,2.020066043,left_hip_yaw_joint,0.0033144447428200196,0.0,-0.0033144447428200196
202,2.020066043,left_hip_roll_joint,-0.09778983636001318,-0.1,-0.0022101636399868285
202,2.020066043,left_hip_pitch_joint,0.8654656179474598,0.63,-0.2354656179474598
202,2.020066043,left_knee_pitch_joint,-0.1439102237732057,-0.15,-0.006089776226794297
202,2.020066043,left_ankle_pitch_joint,0.6445587665233756,0.91,0.2654412334766244
202,2.020066043,left_ankle_roll_joint,0.09593180248632781,0.1,0.004068197513672198
203,2.030063315,right_hip_yaw_joint,-0.003605153341904279,0.0,0.003605153341904279
203,2.030063315,right_hip_roll_joint,0.1034685641301347,0.1,-0.003468564130134688
203,2.030063315,right_hip_pitch_joint,-0.878195290186775,-0.63,0.248195290186775
203,2.030063315,right_knee_pitch_joint,0.1354412430416171,0.15,0.014558756958382907
203,2.030063315,right_ankle_pitch_joint,-0.6423042645994447,-0.91,-0.26769573540055536
203,2.030063315,right_ankle_roll_joint,-0.10901429720784994,-0.1,0.009014297207849936
203,2.030063315,left_hip_yaw_joint,0.0033144447379603557,0.0,-0.0033144447379603557
203,2.030063315,left_hip_roll_joint,-0.10172635205824725,-0.1,0.0017263520582472408
203,2.030063315,left_hip_pitch_joint,0.8654656179536291,0.63,-0.23546561795362908
203,2.030063315,left_knee_pitch_joint,-0.14391022375262938,-0.15,-0.006089776247370615
203,2.030063315,left_ankle_pitch_joint,0.6445587665573982,0.91,0.26544123344260184
203,2.030063315,left_ankle_roll_joint,0.09593180249332287,0.1,0.00406819750667714
204,2.040062753,right_hip_yaw_joint,-0.003605153340661857,0.0,0.003605153340661857
204,2.040062753,right_hip_roll_joint,0.10393012782559038,0.1,-0.003930127825590379
204,2.040062753,right_hip_pitch_joint,-0.877997541337952,-0.63,0.24799754133795204
204,2.040062753,right_knee_pitch_joint,0.1354412430441878,0.15,0.014558756955812185
204,2.040062753,right_ankle_pitch_joint,-0.6423042646325449,-0.91,-0.26769573536745517
204,2.040062753,right_ankle_roll_joint,-0.10901429716224362,-0.1,0.009014297162243612
204,2.040062753,left_hip_yaw_joint,0.003314444733803798,0.0,-0.003314444733803798
204,2.040062753,left_hip_roll_joint,-0.10260764271868904,-0.1,0.002607642718689032
204,2.040062753,left_hip_pitch_joint,0.8654656179608258,0.63,-0.23546561796082577
204,2.040062753,left_knee_pitch_joint,-0.14391022373471954,-0.15,-0.0060897762652804555
204,2.040062753,left_ankle_pitch_joint,0.6445587665876662,0.91,0.26544123341233383
204,2.040062753,left_ankle_roll_joint,0.09593180250236398,0.1,0.004068197497636025
205,2.050066517,right_hip_yaw_joint,-0.0036051533394284054,0.0,0.0036051533394284054
205,2.050066517,right_hip_roll_joint,0.10506339694929422,0.1,-0.0050633969492942105
205,2.050066517,right_hip_pitch_joint,-0.8785839352068003,-0.63,0.24858393520680033
205,2.050066517,right_knee_pitch_joint,0.13544124303618316,0.15,0.014558756963816838
205,2.050066517,right_ankle_pitch_joint,-0.6423042646742361,-0.91,-0.26769573532576396
205,2.050066517,right_ankle_roll_joint,-0.10901429711493923,-0.1,0.00901429711493923
205,2.050066517,left_hip_yaw_joint,0.003314444728856768,0.0,-0.003314444728856768
205,2.050066517,left_hip_roll_joint,-0.1033191786402213,-0.1,0.0033191786402212986
205,2.050066517,left_hip_pitch_joint,0.8654656179609127,0.63,-0.2354656179609127
205,2.050066517,left_knee_pitch_joint,-0.14607272388241085,-0.15,-0.00392727611758914
205,2.050066517,left_ankle_pitch_joint,0.6445587665159751,0.91,0.26544123348402493
205,2.050066517,left_ankle_roll_joint,0.09593180233669515,0.1,0.004068197663304851
206,2.060068507,right_hip_yaw_joint,-0.0036051533399303138,0.0,0.0036051533399303138
206,2.060068507,right_hip_roll_joint,0.1043139779086073,0.1,-0.004313977908607297
206,2.060068507,right_hip_pitch_joint,-0.8787896936429159,-0.63,0.24878969364291592
206,2.060068507,right_knee_pitch_joint,0.13544124308626596,0.15,0.014558756913734039
206,2.060068507,right_ankle_pitch_joint,-0.6423042646252121,-0.91,-0.26769573537478797
206,2.060068507,right_ankle_roll_joint,-0.1102958014105585,-0.1,0.010295801410558497
206,2.060068507,left_hip_yaw_joint,0.003314444720170194,0.0,-0.003314444720170194
206,2.060068507,left_hip_roll_joint,-0.1049311494241177,-0.1,0.004931149424117695
206,2.060068507,left_hip_pitch_joint,0.8654656179565028,0.63,-0.23546561795650278
206,2.060068507,left_knee_pitch_joint,-0.14707118769321165,-0.15,-0.0029288123067883476
206,2.060068507,left_ankle_pitch_joint,0.6445587664527606,0.91,0.2654412335472395
206,2.060068507,left_ankle_roll_joint,0.09593180225517363,0.1,0.004068197744826377
207,2.070064560,right_hip_yaw_joint,-0.0036051533390969942,0.0,0.0036051533390969942
207,2.070064560,right_hip_roll_joint,0.10411503925603126,0.1,-0.004115039256031253
207,2.070064560,right_hip_pitch_joint,-0.878973452220288,-0.63,0.248973452220288
207,2.070064560,right_knee_pitch_joint,0.13544124308376337,0.15,0.01455875691623662
207,2.070064560,right_ankle_pitch_joint,-0.642304264661734,-0.91,-0.26769573533826607
207,2.070064560,right_ankle_roll_joint,-0.11029580135626593,-0.1,0.010295801356265927
207,2.070064560,left_hip_yaw_joint,0.0033144447165675568,0.0,-0.0033144447165675568
207,2.070064560,left_hip_roll_joint,-0.10428018342747655,-0.1,0.004280183427476547
207,2.070064560,left_hip_pitch_joint,0.8654656179622734,0.63,-0.2354656179622734
207,2.070064560,left_knee_pitch_joint,-0.14707118767397057,-0.15,-0.0029288123260294285
207,2.070064560,left_ankle_pitch_joint,0.6445587664810052,0.91,0.26544123351899485
207,2.070064560,left_ankle_roll_joint,0.09593180226644,0.1,0.00406819773356
208,2.080054091,right_hip_yaw_joint,-0.003605153337940512,0.0,0.003605153337940512
208,2.080054091,right_hip_roll_joint,0.10437879836151992,0.1,-0.004378798361519914
208,2.080054091,right_hip_pitch_joint,-0.878638507926555,-0.63,0.24863850792655495
208,2.080054091,right_knee_pitch_joint,0.13544124308185818,0.15,0.014558756918141819
208,2.080054091,right_ankle_pitch_joint,-0.6423042647003091,-0.91,-0.26769573529969093
208,2.080054091,right_ankle_roll_joint,-0.11029580130139559,-0.1,0.010295801301395582
208,2.080054091,left_hip_yaw_joint,0.0033144447142232037,0.0,-0.0033144447142232037
208,2.080054091,left_hip_roll_joint,-0.1033422946242175,-0.1,0.003342294624217493
208,2.080054091,left_hip_pitch_joint,0.8654656179675394,0.63,-0.2354656179675394
208,2.080054091,left_knee_pitch_joint,-0.14893396180995588,-0.15,-0.0010660381900441107
208,2.080054091,left_ankle_pitch_joint,0.6445587664184735,0.91,0.2654412335815265
208,2.080054091,left_ankle_roll_joint,0.09512302763893422,0.1,0.004876972361065782
209,2.090089578,right_hip_yaw_joint,-0.003605153338012747,0.0,0.003605153338012747
209,2.090089578,right_hip_roll_joint,0.10437636007599789,0.1,-0.004376360075997884
209,2.090089578,right_hip_pitch_joint,-0.8787479750538462,-0.63,0.24874797505384616
209,2.090089578,right_knee_pitch_joint,0.13544124312952,0.15,0.01455875687048
209,2.090089578,right_ankle_pitch_joint,-0.6423042646549795,-0.91,-0.26769573534502056
209,2.090089578,right_ankle_roll_joint,-0.1115146054764682,-0.1,0.011514605476468195
209,2.090089578,left_hip_yaw_joint,0.00331444470826051,0.0,-0.00331444470826051
209,2.090089578,left_hip_roll_joint,-0.10447046562262818,-0.1,0.004470465622628178
209,2.090089578,left_hip_pitch_joint,0.8654656179651844,0.63,-0.2354656179651844
209,2.090089578,left_knee_pitch_joint,-0.15023422197753317,-0.15,0.0002342219775331722
209,2.090089578,left_ankle_pitch_joint,0.6445587663559535,0.91,0.2654412336440465
209,2.090089578,left_ankle_roll_joint,0.09512302751981845,0.1,0.0048769724801815545
210,2.100062276,right_hip_yaw_joint,-0.0036051533369166567,0.0,0.0036051533369166567
210,2.100062276,right_hip_roll_joint,0.10466500871122959,0.1,-0.004665008711229587
210,2.100062276,right_hip_pitch_joint,-0.8786803720128286,-0.63,0.24868037201282855
210,2.100062276,right_knee_pitch_joint,0.13544124312988598,0.15,0.014558756870114015
210,2.100062276,right_ankle_pitch_joint,-0.6423042646895153,-0.91,-0.26769573531048474
210,2.100062276,right_ankle_roll_joint,-0.1115146054138428,-0.1,0.01151460541384279
210,2.100062276,left_hip_yaw_joint,0.0033144447041277376,0.0,-0.0033144447041277376
210,2.100062276,left_hip_roll_joint,-0.10484078832094695,-0.1,0.004840788320946948
210,2.100062276,left_hip_pitch_joint,0.8654656179716915,0.63,-0.23546561797169152
210,2.100062276,left_knee_pitch_joint,-0.15023422195196592,-0.15,0.00023422195196592943
210,2.100062276,left_ankle_pitch_joint,0.6445587663854699,0.91,0.2654412336145301
210,2.100062276,left_ankle_roll_joint,0.09512302753454303,0.1,0.004876972465456972
211,2.110086610,right_hip_yaw_joint,-0.0036051533361202244,0.0,0.0036051533361202244
211,2.110086610,right_hip_roll_joint,0.10434101307184349,0.1,-0.00434101307184348
211,2.110086610,right_hip_pitch_joint,-0.878876526792484,-0.63,0.24887652679248395
211,2.110086610,right_knee_pitch_joint,0.13544124312743758,0.15,0.014558756872562417
211,2.110086610,right_ankle_pitch_joint,-0.6423042647260024,-0.91,-0.2676957352739976
211,2.110086610,right_ankle_roll_joint,-0.11151460535135857,-0.1,0.011514605351358564
211,2.110086610,left_hip_yaw_joint,0.003314444700573709,0.0,-0.003314444700573709
211,2.110086610,left_hip_roll_joint,-0.1041296749859168,-0.1,0.0041296749859167925
211,2.110086610,left_hip_pitch_joint,0.8654656179774705,0.63,-0.23546561797747045
